ら戳,秨絃计,程蔼计,程计,Μ絃计
108/11/12,11463.33,11520.37,11459.68,11520.37
108/11/13,11483.24,11509.37,11439.09,11467.83
108/11/14,11488.74,11498.25,11424.77,11450.42
108/11/15,11485.46,11552.25,11485.46,11525.6
108/11/18,11543.8,11599.78,11532.97,11599.78
108/11/19,11608.48,11656.4,11576.79,11656.4
108/11/20,11645.73,11649.07,11591.73,11631.2
108/11/21,11573.84,11573.84,11478.43,11558.27
108/11/22,11556.75,11577.02,11534.15,11566.8
108/11/25,11590.81,11604.75,11559.33,11561.58
108/11/26,11608.37,11642.96,11576.82,11576.82
108/11/27,11590.81,11651.73,11590.81,11647.46
108/11/28,11641.7,11654.06,11604.68,11617.08
108/11/29,11616.88,11623.59,11485.16,11489.57
108/12/02,11509.94,11524.85,11454.38,11502.83
108/12/03,11473.32,11531.58,11460.06,11531.58
108/12/04,11511.82,11513.83,11457.43,11510.47
108/12/05,11546.75,11604.39,11546.75,11594.65
108/12/06,11639.8,11657.65,11577.83,11609.64
108/12/09,11635.47,11678.36,11631.03,11660.77
108/12/10,11647.78,11649.73,11607.26,11627.84
108/12/11,11635.07,11700.77,11622.58,11700.77
108/12/12,11766.98,11875.98,11766.98,11836.42
108/12/13,11937.9,11990.78,11913.02,11927.73
108/12/16,11915.61,11975.73,11915.61,11939.77
108/12/17,11939.62,12097.01,11939.62,12097.01
108/12/18,12061.1,12125.9,12059.92,12122.45
108/12/19,12082.98,12111.77,12008.16,12018.9
108/12/20,12001.56,12028.22,11937.45,11959.08
108/12/23,11969.14,12022.23,11960.21,12022.23
108/12/24,12023.79,12027.6,11976.38,11976.38
108/12/25,11978.94,12032.37,11973.95,12008.13
108/12/26,12018.38,12030.66,11982.64,12001.01
108/12/27,12032.72,12093.02,12032.72,12091.59
108/12/30,12094.81,12114.89,12046.22,12053.37
108/12/31,12019.19,12047.75,11997.14,11997.14
